League,Year,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup,,League,EPL,,,
Ligue_1,2014,André Ayew,164,AML,1,1,4,0.643621027,0.648869991,90,2,713,1.76868999,1.104719996,,,,,,
Ligue_1,2014,Bernardo Silva,171,AMR,1,1,5,0.820770025,1.568109989,90,3,3635,2.399600029,0.628589988,,,,,,
Ligue_1,2014,Yannick Carrasco,171,AML,0,0,2,0.795081019,0.103972003,78,3,2272,1.205049992,0.409974009,,,,,,
Ligue_1,2014,Javier Pastore,161,FWR,0,0,3,0.123516999,0.188620001,90,2,3295,1.46559,1.24248004,,,,,,
Ligue_1,2014,Ezequiel Lavezzi,161,FWL,1,0,1,0.718017995,0.036272399,71,2,3643,1.139889956,0.421876013,,,,,,
Ligue_1,2014,Javier Pastore,161,FWR,0,0,3,0.420572013,0.441311985,90,3,3295,1.087190032,0.300603002,,,,,,
Ligue_1,2014,Lucas Moura,161,FWL,0,1,3,0,0.541921973,77,0,3293,0.638917983,0.159500003,,,,,,
Ligue_1,2014,Florian Thauvin,164,AMR,0,0,2,0.087358497,0.056930602,69,2,942,0.171638995,0.111028999,,,,,,
Ligue_1,2014,Romain Alessandrini,164,AML,0,0,1,0.032310002,0.0183204,90,1,3394,0.479063004,0.428433001,,,,,,
Ligue_1,2014,Bernardo Silva,171,AMR,0,1,1,0.139679998,0.302338004,90,2,3635,0.466307014,0.024288399,,,,,,
Ligue_1,2014,Yannick Carrasco,171,AML,1,0,4,0.367686987,0.273045987,90,3,2272,0.520828009,0.102369003,,,,,,
Ligue_1,2015,Sébastien Corchia,160,AMR,0,0,1,0.077513002,0.0626854,90,2,3354,0.146970004,0.084284604,,,,,,
Ligue_1,2015,Éric Bautheac,160,AML,0,0,0,0.059731498,0,90,1,3361,0.097195603,0.097195603,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,1,0,1,0.750961006,0.037225999,90,2,3293,0.807214975,0.741150022,,,,,,
Ligue_1,2015,Javier Pastore,161,FWL,0,0,0,0.056253899,0,47,1,3295,0.056253899,0,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,0,0,0,42,0,3634,0,0,,,,,,
Ligue_1,2015,Ivan Cavaleiro,171,AML,0,0,1,0.078498498,0.0180065,90,2,3683,0.427792996,0.349294007,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,1,0.113959,0.036299601,90,1,3634,0.173043996,0.0227852,,,,,,
Ligue_1,2015,Ivan Cavaleiro,171,AML,0,0,0,0.059084799,0,90,2,3683,0.984879017,0.925794005,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWR,0,0,0,0.0107475,0,90,1,3361,0.135195002,0.135195002,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,0,0,4,0,0.811697006,90,0,1734,0.337870002,0.300379008,,,,,,
Ligue_1,2015,Jean-Kevin Augustin,161,FWR,0,0,1,0.153209999,0.105152003,70,2,3299,0.258361995,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,6,0.29400301,0.601010978,90,4,3293,0.36729601,0.126429006,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,2,0,0.411989003,81,0,3293,0.57190901,0.52620101,,,,,,
Ligue_1,2015,Ezequiel Lavezzi,161,FWL,0,0,1,0.076485597,0.0139137,69,1,3643,0.174634993,0.084235698,,,,,,
Ligue_1,2015,Nabil Dirar,171,FWR,0,0,2,0.444804996,0.146743998,82,2,3634,0.68463701,0.239832997,,,,,,
Ligue_1,2015,Stephan El Shaarawy,171,FWL,0,0,1,0.198949993,0.016883399,73,4,1252,0.211832002,0.0313747,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,0,0,5,0.146632001,0.619516015,90,4,1734,0.251495987,0.0724857,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,2,0.039259799,0.750488997,73,1,3361,0,0,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWR,0,0,1,0.117418997,0.0130728,76,2,3361,0.091746099,0.046868298,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,1,0,5,0.357607007,0.142596006,89,2,1734,0.408863008,0.0130728,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,0,0,0,0,0,81,0,3635,0,0,,,,,,
Ligue_1,2015,Stephan El Shaarawy,171,AML,0,0,0,0.114885002,0,66,2,1252,0.114885002,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,1,0.099433698,0.039047498,66,2,3293,0.457709998,0.35827601,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,2,0,1,1.095059991,0.118757002,90,7,3294,1.275810003,0.061994299,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,3,0,0.569329023,72,0,3293,0.665886998,0.0965579,,,,,,
Ligue_1,2015,Ángel Di María,161,FWL,0,0,0,0.569366992,0,90,8,3553,0.71855098,0.200606003,,,,,,
Ligue_1,2015,Yassine Benzia,160,FWR,0,0,1,0.022063499,0.0216894,83,1,3366,0.121198997,0.099135697,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,3,0.041263498,0.258096009,90,1,3361,0.119658999,0.022063499,,,,,,
Ligue_1,2015,Bernardo Silva,171,FWR,0,0,0,0.721967995,0,90,4,3635,1.170930028,0.507422984,,,,,,
Ligue_1,2015,Ivan Cavaleiro,171,FWL,0,0,3,0.066458002,0.841161013,70,1,3683,0.605849981,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,2,0.029107001,0.099205598,67,1,3293,0.119016998,0.044974402,,,,,,
Ligue_1,2015,Ezequiel Lavezzi,161,FWL,0,0,2,0.109462999,0.126687005,68,2,3643,0.179314002,0.069850601,,,,,,
Ligue_1,2015,Thomas Lemar,171,AMR,1,1,2,0.440416992,0.111951001,90,3,3425,0.810751021,0.456923008,,,,,,
Ligue_1,2015,Stephan El Shaarawy,171,AML,0,0,2,0.077077903,0.483168989,70,2,1252,0.821199,0.744121015,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,1,1,3,0.765437007,0.292284012,84,4,3553,1.167299986,0.308541,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,0,0,1,0.511178017,0.029605599,90,2,3294,0.676186979,0.165009007,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,1,2,0.033400498,0.357434988,90,1,3634,0.380953014,0.023518,,,,,,
Ligue_1,2015,Ivan Cavaleiro,171,AML,0,0,0,0,0,47,0,3683,0,0,,,,,,
Ligue_1,2015,Yassine Benzia,160,FWR,0,0,0,0.201049998,0,90,3,3366,0.309114993,0.108065002,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,0,0,2,0,0.140286997,64,0,1734,0.120709002,0.0126442,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,1,1,2,0.474180013,0.275896996,86,4,3553,0.707095981,0.232915998,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,0,0,0,68,0,3293,0,0,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,1,1,1,0.416016012,0.114465997,90,2,3634,0.530481994,0.018243,,,,,,
Ligue_1,2015,Thomas Lemar,171,AML,0,0,1,0.049225699,0.0163847,66,1,3425,0.299181998,0.299181998,,,,,,
Ligue_1,2015,Yassine Benzia,160,AMR,0,0,2,0.0315223,0.155610994,63,1,3366,0.250236988,0.063104197,,,,,,
Ligue_1,2015,Éric Bautheac,160,AML,0,0,2,0.150273994,0.171535,68,3,3361,0.175199002,0.033495601,,,,,,
Ligue_1,2015,Lenny Nangis,160,FWR,0,0,0,0.105130002,0,77,3,3564,0.147575006,0.042445201,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,1,0,5,0.950944006,0.180256993,90,3,1734,0.310411006,0.0305623,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,1,4,0,0.256228,90,0,3634,0.251727015,0.101654999,,,,,,
Ligue_1,2015,Thomas Lemar,171,AML,0,0,2,0.152582005,0.632148027,90,4,3425,0.185276002,0.138935998,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,0,3,0.253625989,0.659972012,86,4,3553,1.136780024,0.695011973,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,0,0,2,0.0560508,0.674552977,90,1,3294,0.883152008,0.226006001,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,0,0,1,0.0554053,0.237407997,90,2,3635,0.402352005,0.109537996,,,,,,
Ligue_1,2015,Ivan Cavaleiro,171,AML,0,0,2,0.048350502,0.126953006,89,2,3683,0.159250006,0.017468501,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,2,0,0.128308997,73,0,3293,0.0573503,0,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,0,1,1,0.179821998,0.458671004,90,3,3294,1.440829992,0.868465006,,,,,,
Ligue_1,2015,Lenny Nangis,160,FWR,0,0,0,0.023099801,0,55,1,3564,0.355031013,0.331930995,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,1,0,0,0.113057002,0,90,2,1734,0.113057002,0,,,,,,
Ligue_1,2015,Nabil Dirar,171,FWR,0,1,3,0.352789998,0.52816999,88,3,3634,0.788145006,0.128463998,,,,,,
Ligue_1,2015,Bernardo Silva,171,FWL,1,0,4,0.719684005,0.123447999,90,2,3635,1.029360056,0.259974986,,,,,,
Ligue_1,2015,Baptiste Guillaume,160,AMR,0,0,0,0,0,90,0,3724,0.0610376,0.0610376,,,,,,
Ligue_1,2015,Sofiane Boufal,160,AML,0,0,3,0.143534005,0.135677993,90,1,1734,0.135677993,0,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,0,7,0.354326993,1.593369961,90,3,3553,1.721019983,0.766789973,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,1,1,1,1.494140029,0.579245985,87,5,3294,2.352230072,0.950244009,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,1,0,3,0.295296013,0.227925003,79,5,3553,0.427711993,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,1,2,0.162244007,0.145043999,90,3,3293,0.369441003,0.112856001,,,,,,
Ligue_1,2015,Rony Lopes,171,FWR,0,0,0,0.755071998,0,80,2,3362,1.227390051,0.472314,,,,,,
Ligue_1,2015,Stephan El Shaarawy,171,FWL,0,0,0,0.042725202,0,90,2,1252,0.797797024,0.781120002,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,1,0,1,0.170304999,0.0149698,64,3,3553,0.188615993,0.0416422,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,0,0,1,0.103335999,0.0396167,63,2,3294,0.161789,0.058452599,,,,,,
Ligue_1,2015,Yaw Yeboah,160,FWR,0,0,2,0,0.082756497,76,0,3762,0.086504497,0.059446201,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,0,0,1,0.0270583,0.571317971,83,1,1734,0.598376989,0,,,,,,
Ligue_1,2015,Bernardo Silva,171,FWR,0,0,2,0.068777002,0.171617001,90,1,3635,0.157710001,0.088933103,,,,,,
Ligue_1,2015,Hélder Costa,171,FWL,1,0,0,0.220319003,0,57,2,3428,0.220319003,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,0,0.067558698,0,90,1,3293,0.143098995,0.075539902,,,,,,
Ligue_1,2015,Hervin Ongenda,161,FWL,1,0,0,0.653822005,0,79,1,3598,1.209980011,0.556152999,,,,,,
Ligue_1,2015,Bernardo Silva,171,FWR,0,0,1,0.810384989,0.073122203,90,3,3635,1.190340042,0.379958004,,,,,,
Ligue_1,2015,Hélder Costa,171,FWL,0,0,0,0,0,79,0,3428,0,0,,,,,,
Ligue_1,2015,Yassine Benzia,160,FWR,1,0,1,0.494165987,0.0264936,90,3,3366,0.552102029,0.031442299,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,1,0.198524997,0.0189062,88,3,3361,0.236606002,0.062066302,,,,,,
Ligue_1,2015,Lenny Nangis,160,FWR,0,0,0,0.019608401,0,56,1,3564,0.019608401,0,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,2,0.132064998,0.151720002,90,1,3361,0.225785002,0,,,,,,
Ligue_1,2015,Hélder Costa,171,FWR,0,0,1,0,0.063873,73,0,3428,0.063873,0,,,,,,
Ligue_1,2015,Fábio Coentrão,171,FWL,1,1,1,0.051385999,0.608753026,90,1,3633,0.051385999,0,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,0,2,0.199339002,0.077906698,90,3,3553,0.388622999,0.189283997,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,0,0.129010007,0,75,2,3293,0.194049999,0.065039799,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,0,0,1,0.170476004,0.0210198,90,2,3635,0.370476991,0.200001001,,,,,,
Ligue_1,2015,Stephan El Shaarawy,171,AML,0,0,1,0.0368696,0.0147318,57,1,1252,0.193712994,0.142111003,,,,,,
Ligue_1,2015,Yassine Benzia,160,FWR,1,0,2,0.112741001,0.048228599,77,3,3366,0.075272404,0,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,1,0.080797903,0.031396899,90,2,3361,0.096879996,0.016082101,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,1,5,0.242988005,0.803964019,90,3,3553,1.507789969,0.859138012,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,1,0,1,0.911610007,0.082966797,90,2,3294,1.001150012,0.089544103,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,1,2,0,0.752282023,88,0,3634,1.264969945,1.264969945,,,,,,
Ligue_1,2015,Fábio Coentrão,171,AML,0,0,0,0,0,34,0,3633,0.512687981,0.512687981,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,0,0,1,0.146053001,0.118995003,90,3,1734,0.933606029,0.787553012,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,1,0.209082007,0.018497599,90,3,3361,0.214330003,0.044036299,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,0,1,5,0.112314001,0.426028013,90,2,1734,0.761563003,0.477928013,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,2,0,3,1.212129951,0.424115986,90,5,3361,1.780889988,0.248301998,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,1,0.0097755,0.484982014,70,1,3634,0.500298023,0.0153159,,,,,,
Ligue_1,2015,Hélder Costa,171,AML,0,0,1,0.568741024,0.0125922,89,2,3428,0.595844984,0.014512,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,3,7,0.121898003,1.649240017,90,1,3553,1.076979995,0.211409003,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,1,0,0,0.566453993,0,90,3,3294,0.566453993,0,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWR,0,0,1,0,0.035004701,84,0,3278,0.035004701,0,,,,,,
Ligue_1,2015,Clément Grenier,178,FWL,0,1,1,0.0295908,0.0182634,72,1,3568,0.0182634,0.0182634,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,2,0,4,0.506425977,0.69798702,90,3,3553,1.435870051,0.921337008,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,1,1,0.653908014,0.130744994,73,5,3293,0.909021974,0.263215989,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,1,0,5,0.152226999,0.28539601,90,4,1734,0.381435007,0.187362,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,1,0.744561017,0.060725302,90,6,3361,0.784237027,0.152668998,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,2,0.0647064,0.047972798,90,1,3634,0.110184997,0.0856352,,,,,,
Ligue_1,2015,Hélder Costa,171,AML,0,0,0,0.119405001,0,88,2,3428,0.119405001,0,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,0,4,0.020406701,0.612370014,90,1,3553,0.33058399,0.135388002,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,0,0.561555028,0,90,3,3293,0.624020994,0.174788997,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,1,0,3,0.132079005,0.092574403,90,2,3276,0.33663699,0.224085003,,,,,,
Ligue_1,2015,Clément Grenier,178,FWL,0,2,5,0.0416185,0.244148999,84,1,3568,0.679333985,0.499680012,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,1,0,0.069009103,82,0,3634,0.510554016,0.510554016,,,,,,
Ligue_1,2015,Hélder Costa,171,AML,0,0,1,0,0.42761299,68,0,3428,0.42761299,0.42761299,,,,,,
Ligue_1,2015,Yassine Benzia,160,FWR,1,0,1,0.211612999,0.050754499,85,3,3366,0.172308996,0.115594,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,2,0.349274009,0.148782998,75,2,3361,0.349290997,0.064839102,,,,,,
Ligue_1,2015,Javier Pastore,161,FWR,0,0,0,0,0,18,0,3295,0,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,3,0.134295002,0.151150003,90,2,3293,0.289835989,0.102771997,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,0,0,1,0,0.024697799,82,0,1734,0.044064298,0.044064298,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,0,0,0,90,0,3361,0.049596701,0.049596701,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,0,0,0,27,0,3634,0,0,,,,,,
Ligue_1,2015,Thomas Lemar,171,AML,1,0,2,0.33623901,0.200449005,77,1,3425,0.536687016,0.038614601,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,0,0,2,0.526642025,0.112342,90,6,3276,0.55645901,0.460864007,,,,,,
Ligue_1,2015,Clément Grenier,178,FWL,0,0,1,0.038474001,0.038618401,83,1,3568,0.445138991,0.445138991,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,2,0,2,0.521022022,0.191760004,70,3,3553,1.343969941,0.752065003,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,1,1,3,0.439051986,0.108620003,90,2,3293,1.15921998,0.611552,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWR,0,0,0,0.255360007,0,90,4,3361,0.295946002,0.0584112,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,1,0,5,0.913836002,0.365967989,84,4,1734,0.615411997,0.366057009,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,1,1,2,0.764949977,0.647360981,88,4,3635,0.80933702,0.027994201,,,,,,
Ligue_1,2015,Thomas Lemar,171,AML,0,0,0,0.066578202,0,76,2,3425,0.027994201,0,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,0,0,4,0.081936903,0.229084998,85,1,3276,0.581429005,0.460269004,,,,,,
Ligue_1,2015,Mathieu Valbuena,178,FWL,0,1,5,0.075824201,0.835587025,90,2,3186,0.658405006,0.453821987,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,0,0,0,0.762309015,0,90,4,1734,1.234140038,0.471834987,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,2,0.031365,0.049745001,90,1,3361,0.230992004,0.199626997,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,0,0,1,0.111566998,0.024163701,80,1,3635,0.227598995,0.091867797,,,,,,
Ligue_1,2015,Hélder Costa,171,AML,0,0,1,0.0539877,0.081157498,90,2,3428,0.221899003,0.111566998,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,0,0,1,0.097713299,0.02919,72,1,3276,0.049697101,0.020507099,,,,,,
Ligue_1,2015,Mathieu Valbuena,178,FWL,0,0,3,0,0.063797101,76,0,3186,0.020507099,0,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,1,5,0.117798999,1.107660055,90,1,3553,1.173449993,0.459223002,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,1,0.528241992,0.020862199,73,2,3293,1.413529992,0.906526983,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,1,1,0.021286,0.099399596,85,1,3634,0.752828002,0.632143021,,,,,,
Ligue_1,2015,Bernardo Silva,171,AML,1,0,3,0.155196995,0.130932003,90,2,3635,0.939558029,0.752828002,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWR,0,0,3,0.061840899,0.219554007,82,1,3278,0.307545006,0.152950004,,,,,,
Ligue_1,2015,Mathieu Valbuena,178,FWL,0,0,1,0,0.0153202,64,0,3186,0.420821995,0.420821995,,,,,,
Ligue_1,2015,Rony Lopes,160,FWR,0,0,1,0.0209036,0.040648799,46,1,3362,0.061552402,0,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,1,2,0.058855198,0.359319001,90,1,3361,0.079758801,0.0209036,,,,,,
Ligue_1,2015,Jean-Kevin Augustin,161,FWR,0,0,0,0.118626997,0,70,1,3299,0.118626997,0,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,1,0,0,0.925697029,0,90,2,3294,1.052520037,0.762269974,,,,,,
Ligue_1,2015,Nabil Dirar,171,AMR,0,0,1,0,0.0997089,49,0,3634,0.60185802,0.60185802,,,,,,
Ligue_1,2015,Bernardo Silva,171,AML,0,0,2,0,0.489798993,90,0,3635,0.60185802,0.60185802,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,1,0,2,0.124153003,0.119350001,90,2,3276,0.209814996,0,,,,,,
Ligue_1,2015,Mathieu Valbuena,178,FWL,0,1,2,0.155331001,0.192212999,90,3,3186,0.220745996,0.0773241,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWR,0,1,2,0.017746599,0.413507998,73,1,1734,0.183033004,0.153938994,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,2,0.253625989,0.125018999,90,4,3361,0.325190008,0.090282403,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,1,0,2,0.477035999,0.154177994,90,4,3553,1.357620001,0.839590013,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,0,0.213925004,0,69,3,3293,1.196050048,1.041869998,,,,,,
Ligue_1,2015,Jean-Kevin Augustin,161,FWR,0,0,1,0.340438008,0.0202276,90,1,3299,0.65190202,0.291236013,,,,,,
Ligue_1,2015,Ángel Di María,161,FWL,0,0,2,0.311464012,0.439776987,63,2,3553,0.65190202,0,,,,,,
Ligue_1,2015,Junior Tallo,160,FWR,0,0,1,0,0.0186454,90,0,3368,0.0186454,0.0186454,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWL,0,0,0,0.0227679,0,90,1,3361,0.0227679,0,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWR,1,0,0,0.513535023,0,82,5,3278,0.513535023,0,,,,,,
Ligue_1,2015,Mathieu Valbuena,178,FWL,0,0,6,0.0701994,1.059890032,90,1,3186,2.219059944,1.798079967,,,,,,
Ligue_1,2015,Hélder Costa,171,FWR,0,0,0,0,0,79,0,3428,0,0,,,,,,
Ligue_1,2015,Thomas Lemar,171,FWL,0,0,2,0.104915999,0.120527998,90,2,3425,0.158676997,0.084687203,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,0,2,0.024067899,0.101709999,39,1,3553,0.318985999,0.318985999,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,1,0,1,0.582027972,0.032139398,90,3,3294,0.973480999,0.359313995,,,,,,
Ligue_1,2015,Morgan Amalfitano,160,AMR,0,0,1,0,0.307339996,56,0,3364,0.368835002,0.061494201,,,,,,
Ligue_1,2015,Éric Bautheac,160,AML,0,0,0,0.078619301,0,90,2,3361,0.0934451,0.0148258,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,AMR,0,0,0,0.019416001,0,72,1,3276,0.042373799,0.022957699,,,,,,
Ligue_1,2015,Maxwel Cornet,178,AML,0,0,0,0.058343101,0,66,1,3278,0.146287993,0.087944902,,,,,,
Ligue_1,2015,Éric Bautheac,160,FWR,0,0,0,0.092743799,0,72,2,3361,0.092743799,0,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,0,0,1,0.046705101,0,90,1,1734,0.046705101,0,,,,,,
Ligue_1,2015,Kylian Mbappe-Lottin,171,FWR,0,0,0,0.029267401,0,90,2,3423,0.029267401,0,,,,,,
Ligue_1,2015,Thomas Lemar,171,FWL,0,0,1,0,0.0141803,73,0,3425,0.031360999,0.031360999,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,0,0,2,0.573540986,0.082260698,90,5,3276,1.102329969,0.528787971,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWL,1,0,1,0.124669001,0.101862997,86,2,3278,0.280773014,0.0542408,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,1,0,1,0.126791,0.106030002,90,2,3293,0.144642994,0.0178519,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,0,0,1,0,0.056486599,90,0,3294,0.091265902,0.091265902,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,0,0,2,0.093768597,0.117031001,80,1,3635,0.299479991,0.088680699,,,,,,
Ligue_1,2015,Hélder Costa,171,AML,0,0,2,0.117031001,0.103138,90,2,3428,0.220168993,0.106464997,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,0,0,0.062753402,0,62,2,3553,1.205420017,1.205420017,,,,,,
Ligue_1,2015,Lucas Moura,161,FWL,0,0,1,0,0.0180206,78,0,3293,0.610406995,0.610406995,,,,,,
Ligue_1,2015,Rony Lopes,160,FWR,1,0,0,0.132400006,0,84,3,3362,0.448662013,0.407537013,,,,,,
Ligue_1,2015,Yassine Benzia,160,FWL,0,0,1,0,0.027564101,47,0,3366,0.027564101,0,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,1,2,3,0.665126026,0.803735971,90,5,3276,1.118989944,0.408484995,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWL,1,0,0,0.545059979,0,76,3,3278,0.989758015,0.444698989,,,,,,
Ligue_1,2015,Bernardo Silva,171,AMR,0,0,0,0.0291699,0,90,1,3635,0.102292001,0.102292001,,,,,,
Ligue_1,2015,Hélder Costa,171,AML,0,0,0,0.0471531,0,64,1,3428,0.0471531,0,,,,,,
Ligue_1,2015,Morgan Amalfitano,160,FWR,0,0,1,0.038954198,0.0257075,90,1,3364,0.080357298,0.0156956,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,1,0,3,0.078299798,0.412755996,86,2,1734,0.078231297,0,,,,,,
Ligue_1,2015,Ángel Di María,161,FWR,0,1,2,0,0.464150995,61,0,3553,0.582103014,0.159075007,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,2,1,2,2.800990105,0.113251001,90,6,3294,1.671749949,0.288280994,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,1,0,4,0.890927017,0.638814986,90,6,3276,1.015380025,0.160118997,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWL,0,1,3,0,0.638351977,90,0,3278,0.58693397,0,,,,,,
Ligue_1,2015,Morgan Amalfitano,160,FWR,1,0,0,0.104346,0,73,1,3364,0.125275001,0.0209282,,,,,,
Ligue_1,2015,Sofiane Boufal,160,FWL,0,0,2,0.048597299,0.076032601,90,1,1734,0.249905005,0.125275001,,,,,,
Ligue_1,2015,Rachid Ghezzal,178,FWR,0,0,1,0.126870006,0.450006008,90,2,3276,0.470432013,0.343562007,,,,,,
Ligue_1,2015,Maxwel Cornet,178,FWL,0,0,1,0,0.343562007,72,0,3278,0.343562007,0,,,,,,
Ligue_1,2015,Lucas Moura,161,FWR,0,0,7,0,0.375393987,90,0,3293,1.188060045,1.029440045,,,,,,
Ligue_1,2015,Edinson Cavani,161,FWL,0,0,0,0.674329996,0,90,7,3294,1.082059979,0.599160016,,,,,,
